,Unnamed: 0,industry_freq,sub_freq,type_freq,city_freq,actual_amount,industry_vertical,sub_vertical,city_location,investment_type,amount_in_usd,predicted_amount,predicted_amount_log,actual_amount_log,funded,Funded
469,308,0.3569254185692542,0.0007610350076103,0.0494672754946727,0.0129375951293759,246000.0,consumerinternet,onlinetravelmarketplace,delhi,seed/angelfunding,246000.0,560621.5644798575,13.236803167491193,12.413090879946887,True,True
470,1323,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,500000.0,consumerinternet,creditreportinfoplatform,mumbai,seedfunding,500000.0,305152.3305704844,12.6285696524485,13.122365377402328,True,True
471,2534,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0334855403348554,1000000.0,deeplearningcloudalgorithms,unknown,chennai,seedfunding,1000000.0,401417.7236099523,12.9027603600212,13.815511557963774,True,True
472,296,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.0129375951293759,500000.0,consumerinternet,onlineplatformforluxuryhotelstayforbusinesstravelers,delhi,seed/angelfunding,500000.0,498550.5538195137,13.119462280929474,13.122365377402328,True,True
473,1825,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,1400000.0,technology,industrialrobotsmaker,bangalore,privateequity,1400000.0,4040270.306255439,15.211822402696258,14.151983508870948,True,True
474,529,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.3002283105022831,9200000.0,ecommerce,ecommerceportalforusedgoods,bangalore,privateequity,9200000.0,4671941.609480367,15.357085519485036,16.034714150714915,True,True
475,147,0.0011415525114155,0.0003805175038051,0.0007610350076103,0.102359208523592,3000000.0,automobile,newandusedcarsplatform,gurgaon,seriese,3000000.0,5002790.830556885,15.425506680681398,14.914123179965662,True,True
476,2495,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.102359208523592,630000.0,fastfoodchainfranchisee,unknown,gurgaon,seedfunding,630000.0,303777.92114576325,12.624055482752969,13.353476685668044,True,True
477,506,0.1818873668188736,0.0003805175038051,0.0494672754946727,0.1997716894977169,250000.0,technology,aibasedpharmacydrugsinsightsplatform,mumbai,seed/angelfunding,250000.0,424549.5597096501,12.958786381786432,12.429220196836384,True,True
478,2163,0.0007610350076103,0.1997716894977169,0.4585235920852359,0.3002283105022831,12500000.0,homeservicesmarketplace,unknown,bangalore,privateequity,12500000.0,5787616.634954608,15.571231302864163,16.341239282272525,True,True
479,1258,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,500000.0,consumerinternet,onlinecarrepairmarketplace,mumbai,seedfunding,500000.0,305152.3305704844,12.6285696524485,13.122365377402328,True,True
480,2422,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,10000000.0,foodsubscriptionplatform,unknown,bangalore,privateequity,10000000.0,5787616.634954608,15.571231302864163,16.118095750958314,True,True
481,2364,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,77000.0,locationbasednightliferecommendationplatform,unknown,mumbai,seedfunding,77000.0,368608.0431572448,12.817491857713016,11.251573687764475,True,True
482,384,0.0072298325722983,0.0019025875190258,0.4585235920852359,0.0129375951293759,772500.0,edtech,education,delhi,privateequity,772500.0,3196465.134519237,14.977556424582268,13.557388582251582,True,True
483,2785,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,1000000.0,offlineteachain,unknown,newdelhi,privateequity,1000000.0,4639616.706823551,15.350142530037346,13.815511557963774,True,True
484,302,0.1818873668188736,0.0007610350076103,0.4585235920852359,0.0190258751902587,12500000.0,technology,mobilebalancecheckingapp,gurugram,privateequity,12500000.0,3621846.945365768,15.102494935695509,16.341239282272525,True,True
485,2195,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,6600000.0,mobilewallet,unknown,gurgaon,privateequity,6600000.0,4842031.854230991,15.392845201717549,15.702580358511794,True,True
486,1130,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1411719939117199,9000000.0,consumerinternet,selfdrivencarservicesbookingportal,newdelhi,privateequity,9000000.0,4129568.029008727,15.23368360816263,16.012735246411598,True,True
487,758,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,technology,cloudbasedproductdiscoveryplatform,bangalore,privateequity,12500000.0,4040270.306255439,15.211822402696258,16.341239282272525,True,True
488,237,0.0277777777777777,0.0003805175038051,0.0494672754946727,0.0190258751902587,300000.0,healthcare,anonlineplatformthatconnectsayurvedadoctorswithpatients,gurugram,seed/angelfunding,300000.0,570504.5261131834,13.254278134675888,12.611541086966117,True,True
489,994,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0403348554033485,12500000.0,technology,erpsolutionsprovider,pune,privateequity,12500000.0,4416185.542396807,15.300787108437463,16.341239282272525,True,True
490,16,0.1137747336377473,0.0003805175038051,0.0003805175038051,0.0011415525114155,12500000.0,ecommerce,onlineeyewearshoppingportal,faridabad,seriesg,12500000.0,4545325.922095764,15.329610213060947,16.341239282272525,True,True
491,2543,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0357686453576864,600000.0,onlinemarketplaceforphotographers,unknown,hyderabad,seedfunding,600000.0,407003.6357714562,12.916579854461723,13.304686600863562,True,True
492,1967,0.0091324200913242,0.0003805175038051,0.4585235920852359,0.1411719939117199,5000000.0,education,privatecoachingclasses,newdelhi,privateequity,5000000.0,4470546.472873385,15.31302143624292,15.424948670398354,True,True
493,1335,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0334855403348554,100000.0,technology,electricbikemanufacturer,chennai,seedfunding,100000.0,308851.6249326195,12.640619500141254,11.51293546492023,True,True
494,119,0.0011415525114155,0.0003805175038051,0.4284627092846271,0.0129375951293759,700000.0,socialmedia,hyperlocalcontent,delhi,seedfunding,700000.0,298777.07527769066,12.607456353637312,13.45883704259595,True,True
495,635,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,500000.0,consumerinternet,diyecommerceplatform,mumbai,seedfunding,500000.0,305152.3305704844,12.6285696524485,13.122365377402328,True,True
496,1351,0.3569254185692542,0.0007610350076103,0.4284627092846271,0.1411719939117199,500000.0,consumerinternet,onlinedoctorconsultingplatform,newdelhi,seedfunding,500000.0,239828.66136857332,12.387684206038797,13.122365377402328,True,True
497,2168,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,1700000.0,datascience&uxdesignlearningplatform,unknown,bangalore,seedfunding,1700000.0,520682.9585600806,13.162898531225078,14.346139397261563,True,True
498,1429,0.1137747336377473,0.0003805175038051,0.4284627092846271,0.102359208523592,445000.0,ecommerce,"originalart,digitalprintsetailer",gurgaon,seedfunding,445000.0,222073.3976063064,12.310767729065525,13.005831808336865,True,True
499,1327,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1411719939117199,1000000.0,consumerinternet,socialmediamarketingplatform,newdelhi,seedfunding,1000000.0,221967.74857927996,12.31029187877968,13.815511557963774,True,True
500,2264,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,100000.0,healthcareservicesdiscoveryplatform,unknown,bangalore,seedfunding,100000.0,520682.9585600806,13.162898531225078,11.51293546492023,True,True
501,1249,0.1137747336377473,0.0003805175038051,0.4284627092846271,0.3002283105022831,963000.0,ecommerce,hyperlocalshoppingapp,bangalore,seedfunding,963000.0,385512.708558319,12.862332031815829,13.777809729201325,True,True
502,772,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0357686453576864,5000000.0,technology,gesturebasedsmartwatchmanufacturer,hyderabad,privateequity,5000000.0,4490572.683236457,15.31749102065164,15.424948670398354,True,True
503,490,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,technology,bigdatabasedanalyticsplatform,bangalore,privateequity,12500000.0,4040270.306255439,15.211822402696258,16.341239282272525,True,True
504,837,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,6600000.0,consumerinternet,hyperlocaldiscoveryplatform,gurgaon,privateequity,6600000.0,5049678.8579976,15.434835404786108,15.702580358511794,True,True
505,2804,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,5000000.0,affordablehotelbookingonline,unknown,newdelhi,privateequity,5000000.0,4639616.706823551,15.350142530037346,15.424948670398354,True,True
506,1442,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,500000.0,technology,dataanalytics&audiencemanagementplatform,gurgaon,seedfunding,500000.0,224357.32577074287,12.320999721349567,13.122365377402328,True,True
507,883,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,4500000.0,consumerinternet,onlineskillassessmentplatform,bangalore,privateequity,4500000.0,4664789.236367078,15.35555342584362,15.319588176962746,True,True
508,1157,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0357686453576864,12500000.0,technology,clouddatacentersolutionsprovider,hyderabad,privateequity,12500000.0,4490572.683236457,15.31749102065164,16.341239282272525,True,True
509,530,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.1411719939117199,3100000.0,ecommerce,mobilerepairandrefurbishmentplatform,newdelhi,privateequity,3100000.0,3192894.27263688,14.976438672110124,14.946912992035967,True,True
510,1061,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,10000000.0,consumerinternet,propertysearchaggregatorplatform,gurgaon,privateequity,10000000.0,5049678.8579976,15.434835404786108,16.118095750958314,True,True
511,1554,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,1000000.0,technology,payroll&benefitssoftwaresolutions,bangalore,privateequity,1000000.0,4040270.306255439,15.211822402696258,13.815511557963774,True,True
512,1991,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,10000000.0,consumerinternet,peertopeerpropertylistingplatform,bangalore,privateequity,10000000.0,4664789.236367078,15.35555342584362,16.118095750958314,True,True
513,2143,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,500000.0,internetnetworkinfrastructureservices,unknown,newdelhi,seedfunding,500000.0,314866.1952260848,12.659906226451591,13.122365377402328,True,True
514,1648,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0136986301369863,300000.0,technology,gpsbasedsaassolutions,ahmedabad,seedfunding,300000.0,243670.35350919008,12.40357568452666,12.611541086966117,True,True
515,1908,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0007610350076103,22500.0,consumerinternet,marketingautomationplatform,unknown,seedfunding,22500.0,186048.08870508737,12.133765835644455,10.021315031649332,True,True
516,774,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0323439878234398,4000000.0,consumerinternet,holiday&vacationresortaggregator,noida,privateequity,4000000.0,4369918.962503391,15.290255251687432,15.201805169084134,True,True
517,541,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.102359208523592,4500000.0,consumerinternet,onlinerestaurantreservationplatform,gurgaon,privateequity,4500000.0,4623956.545893513,15.3467615080408,15.319588176962746,True,True
518,2385,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,900000.0,luxurygoodsshoppingplatform,unknown,gurgaon,privateequity,900000.0,4842031.854230991,15.392845201717549,13.71015115341694,True,True
519,2612,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.0357686453576864,10000000.0,onlinecomparisonengine,unknown,hyderabad,privateequity,10000000.0,4971133.975945398,15.419158737382777,16.118095750958314,True,True
520,389,0.0030441400304414,0.0011415525114155,0.0494672754946727,0.3002283105022831,1400000.0,it,saas,bangalore,seed/angelfunding,1400000.0,1040471.7808257526,13.855185764767509,14.151983508870948,True,True
521,2405,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,315000.0,nonprofitorganizationtoalleviatepoverty,unknown,bangalore,seedfunding,315000.0,520682.9585600806,13.162898531225078,12.660331092405906,True,True
522,1631,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.1997716894977169,6000000.0,ecommerce,womenlingeriestore,mumbai,privateequity,6000000.0,3615760.6808838393,15.100813091487032,15.607270193858982,True,True
523,860,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,6100000.0,technology,fintechsolutions,bangalore,privateequity,6100000.0,4040270.306255439,15.211822402696258,15.623799493077952,True,True
524,824,0.1818873668188736,0.0015220700152207,0.4585235920852359,0.1997716894977169,3000000.0,technology,onlinepaymentgateway,mumbai,privateequity,3000000.0,3541359.2331100097,15.080021457947367,14.914123179965662,True,True
525,1310,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0323439878234398,2500000.0,technology,solarenergyharnessingproductsmarketplace,noida,privateequity,2500000.0,3746184.18864361,15.136248597134658,14.731801689838347,True,True
526,149,0.0015220700152207,0.0003805175038051,0.0003805175038051,0.3002283105022831,12500000.0,logisticstech,largesttruckingplatform,bangalore,privatefunding,12500000.0,2503209.2648533327,14.733084572020848,16.341239282272525,True,True
527,140,0.0003805175038051,0.0003805175038051,0.0091324200913242,0.1997716894977169,3400000.0,financialtech,digitalonboardingsolution,mumbai,seriesa,3400000.0,4108701.3692865446,15.228617811386297,15.039286283703994,True,True
528,1491,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,149000.0,technology,assessment&learningplatform,gurgaon,seedfunding,149000.0,224357.32577074287,12.320999721349567,11.91170829631447,True,True
529,2658,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,168000.0,educationalboardgames,unknown,bangalore,seedfunding,168000.0,520682.9585600806,13.162898531225078,12.031725210748633,True,True
530,1042,0.0121765601217656,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,logistics,onlinefreightaggregator,bangalore,privateequity,12500000.0,6234774.99466784,15.645653209372748,16.341239282272525,True,True
531,917,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,3600000.0,consumerinternet,ondemandfooddelivery,mumbai,privateequity,3600000.0,4676487.321310677,15.358058027539538,15.096444681204078,True,True
532,1023,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,3000000.0,consumerinternet,onlinemarketplaceforusedcars,mumbai,privateequity,3000000.0,4676487.321310677,15.358058027539538,14.914123179965662,True,True
533,1639,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.3002283105022831,500000.0,technology,clouddatasecurity&privacysolutions,bangalore,seedfunding,500000.0,369353.2753452152,12.819511558211984,13.122365377402328,True,True
534,1301,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0357686453576864,227000.0,consumerinternet,motorbikerentalplatform,hyderabad,seedfunding,227000.0,340125.97460600326,12.737074281599025,12.33270970174018,True,True
535,2041,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,100000.0,consumerinternet,peertopeerrentingmarketplace,bangalore,seedfunding,100000.0,388657.6535537877,12.870456740083428,11.51293546492023,True,True
536,659,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0334855403348554,6800000.0,technology,speechrecognitionstartup,chennai,privateequity,6800000.0,4490572.683236457,15.31749102065164,15.732433317205148,True,True
537,979,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,300000.0,consumerinternet,ondemandpersonalassistantservice,gurgaon,privateequity,300000.0,5049678.8579976,15.434835404786108,12.611541086966117,True,True
538,626,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,1600000.0,technology,geospatialtechnologybasedsaassolutions,mumbai,privateequity,1600000.0,3864447.0403260384,15.167329420057907,14.285514812209817,True,True
539,344,0.3569254185692542,0.0007610350076103,0.0494672754946727,0.0129375951293759,1000000.0,consumerinternet,onlineloanplatform,delhi,seed/angelfunding,1000000.0,560621.5644798575,13.236803167491193,13.815511557963774,True,True
540,989,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,155000.0,consumerinternet,offlinebusinessaggregatorapp,mumbai,seedfunding,155000.0,305152.3305704844,12.6285696524485,11.951186847493476,True,True
541,812,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,600000.0,consumerinternet,communitybuildingplatform,bangalore,seedfunding,600000.0,388657.6535537877,12.870456740083428,13.304686600863562,True,True
542,28,0.0277777777777777,0.0003805175038051,0.0076103500761035,0.1997716894977169,12500000.0,healthcare,b2bplatformformedicalsupplies,mumbai,seriesb,12500000.0,8093958.627049308,15.906628616395786,16.341239282272525,True,True
543,734,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0357686453576864,1500000.0,technology,crmsoftwareforhealthcarespace,hyderabad,privateequity,1500000.0,4490572.683236457,15.31749102065164,14.220976332738882,True,True
544,2860,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.01103500761035,400000.0,interactiveeducationalgames,unknown,jaipur,seedfunding,400000.0,365800.2043318144,12.80984530725665,12.899222326086994,True,True
545,424,0.1818873668188736,0.0003805175038051,0.0030441400304414,0.3002283105022831,500000.0,technology,virtualreality,bangalore,angel/seedfunding,500000.0,637366.5500615459,13.365101769819322,13.122365377402328,True,True
546,1917,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,technology,safedrivingdata&analyticsplatform,bangalore,privateequity,12500000.0,4040270.306255439,15.211822402696258,16.341239282272525,True,True
547,2654,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,1200000.0,innovativewatersolutions,unknown,gurgaon,privateequity,1200000.0,4842031.854230991,15.392845201717549,13.997832948091215,True,True
548,242,0.0277777777777777,0.0003805175038051,0.4585235920852359,0.0034246575342465,12500000.0,healthcare,prostheticsmanufacturers,chandigarh,privateequity,12500000.0,3317613.7893122258,15.01475664573902,16.341239282272525,True,True
549,1009,0.1137747336377473,0.0019025875190258,0.4585235920852359,0.3002283105022831,500000.0,ecommerce,onlinefooddeliveryplatform,bangalore,privateequity,500000.0,5427720.213137275,15.50702993773676,13.122365377402328,True,True
550,94,0.0011415525114155,0.0003805175038051,0.0053272450532724,0.3002283105022831,12500000.0,automobile,electricvehicle,bangalore,seriesc,12500000.0,7764234.300021684,15.865038529357616,16.341239282272525,True,True
551,305,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.1997716894977169,11000000.0,consumerinternet,beautyetailer,mumbai,privateequity,11000000.0,4282227.590662008,15.26998413079423,16.213405921671733,True,True
552,27,0.1137747336377473,0.0003805175038051,0.4284627092846271,0.0129375951293759,12500000.0,ecommerce,virtualecommerceplatform,delhi,seedfunding,12500000.0,234560.49476616897,12.36547307029897,16.341239282272525,True,True
553,1044,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0003805175038051,825000.0,technology,iot&saassolutionsfortransportationindustry,panaji,seedfunding,825000.0,109206.96421956454,11.601009272047095,13.623139877437296,True,True
554,455,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.3002283105022831,10000000.0,ecommerce,onlinefurnituremarketplace,bangalore,privateequity,10000000.0,4671941.609480367,15.357085519485036,16.118095750958314,True,True
555,890,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.01103500761035,310000.0,consumerinternet,mobileappforschools,jaipur,seedfunding,310000.0,249233.5987030873,12.42614989535564,12.644330802262578,True,True
556,1762,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,1000000.0,consumerinternet,ondemandtaskmanagementapp,bangalore,seedfunding,1000000.0,388657.6535537877,12.870456740083428,13.815511557963774,True,True
557,679,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.102359208523592,12500000.0,ecommerce,onlinemarketplaceforautomobiles,gurgaon,privateequity,12500000.0,3910929.645397477,15.17928592036576,16.341239282272525,True,True
558,1875,0.0083713850837138,0.0003805175038051,0.4585235920852359,0.0357686453576864,1500000.0,food&beverage,quickservicerestaurantchain,hyderabad,privateequity,1500000.0,4558474.950292353,15.332498904199024,14.220976332738882,True,True
559,2345,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,7000000.0,lastmiledeliveryservice,unknown,bangalore,privateequity,7000000.0,5787616.634954608,15.571231302864163,15.76142084987672,True,True
560,2815,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,12500000.0,onlineclassifieds,unknown,mumbai,privateequity,12500000.0,4227763.541238878,15.257183934080649,16.341239282272525,True,True
561,117,0.002283105022831,0.0003805175038051,0.0045662100456621,0.0019025875190258,12500000.0,healthandwellness,specialtypharmaceutical,india,seriesd,12500000.0,15608586.231604338,16.563331784334654,16.341239282272525,True,True
562,2327,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0136986301369863,100000.0,cloudbasedcollaborationplatform,unknown,ahmedabad,seedfunding,100000.0,358487.2912943926,12.789651278221768,11.51293546492023,True,True
563,1669,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,180000.0,consumerinternet,cardriverdiscoveryapp,mumbai,seedfunding,180000.0,305152.3305704844,12.6285696524485,12.100717685412471,True,True
564,1115,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0323439878234398,1200000.0,technology,healthcaresoftwaresystem,noida,privateequity,1200000.0,3746184.18864361,15.136248597134658,13.997832948091215,True,True
565,655,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.1997716894977169,312000.0,technology,personalloans&emisolutionsplatform,mumbai,seedfunding,312000.0,279713.1884610722,12.54152360532953,12.650761671914688,True,True
566,1736,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.1997716894977169,8900000.0,consumerinternet,paymentgateway,mumbai,privateequity,8900000.0,4282227.590662008,15.26998413079423,16.001561947061912,True,True
567,495,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.3002283105022831,900000.0,technology,bankingsoftwarelicenseplatform,bangalore,seedfunding,900000.0,369353.2753452152,12.819511558211984,13.71015115341694,True,True
568,1630,0.0011415525114155,0.0003805175038051,0.4284627092846271,0.0334855403348554,150000.0,fmcg,beautyproducts&trainingtosalons&spas,chennai,seedfunding,150000.0,383599.1504479422,12.8573560141914,11.918397239722838,True,True
569,497,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0129375951293759,3000000.0,technology,wifianalyticsplatform,delhi,privateequity,3000000.0,2484038.1082926528,14.725396465990736,14.914123179965662,True,True
570,1888,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0334855403348554,300000.0,technology,roboticclassesforstudents,chennai,seedfunding,300000.0,308851.6249326195,12.640619500141254,12.611541086966117,True,True
571,1144,0.3569254185692542,0.0079908675799086,0.4585235920852359,0.102359208523592,10000000.0,consumerinternet,onlinelendingplatform,gurgaon,privateequity,10000000.0,6678308.311948999,15.714375416464753,16.118095750958314,True,True
572,440,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.0129375951293759,1500000.0,ecommerce,onlineplatformsellingindianteaglobally,delhi,privateequity,1500000.0,2306416.1975756525,14.65120588173693,14.220976332738882,True,True
573,1294,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1411719939117199,25000.0,consumerinternet,onlinenewsportal,newdelhi,seedfunding,25000.0,221967.74857927996,12.31029187877968,10.12667110305036,True,True
574,1474,0.0091324200913242,0.0003805175038051,0.4585235920852359,0.0323439878234398,900000.0,education,edutainmentplatform,noida,privateequity,900000.0,3803352.540631898,15.151393746205612,13.71015115341694,True,True
575,351,0.0011415525114155,0.0003805175038051,0.4585235920852359,0.0190258751902587,12500000.0,foodandbeverages,foodorderingandrestaurantdiscovery,gurugram,privateequity,12500000.0,3890068.61080609,15.173937610243282,16.341239282272525,True,True
576,1355,0.1137747336377473,0.0003805175038051,0.4284627092846271,0.3002283105022831,200000.0,ecommerce,onlineconstructionmaterialsmarketplace,bangalore,seedfunding,200000.0,385512.708558319,12.862332031815829,12.206077645517674,True,True
577,1711,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0007610350076103,100000.0,consumerinternet,onlinehealthondemandplatform,trivandrum,seedfunding,100000.0,186048.08870508737,12.133765835644455,11.51293546492023,True,True
578,2872,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.0323439878234398,8000000.0,onlinetravelmarketplace,unknown,noida,privateequity,8000000.0,5057114.682548205,15.436306855526835,15.894952224644102,True,True
579,2296,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,6000000.0,mobilepaymentsapp,unknown,mumbai,privateequity,6000000.0,4227763.541238878,15.257183934080649,15.607270193858982,True,True
580,115,0.0007610350076103,0.0003805175038051,0.0007610350076103,0.102359208523592,12500000.0,hospitality,budgetrooms,gurgaon,equity,12500000.0,8081444.516396262,15.905081315040576,16.341239282272525,True,True
581,648,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,783000.0,technology,agriculturesupplychainsolutions,gurgaon,seedfunding,783000.0,224357.32577074287,12.320999721349567,13.570889252111332,True,True
